                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                    1650                                      906                  2.0000000000000000E+000                  2.0000000000000000E-002                  1.0911410387582653E+009                  6.5113927156330051E+005                  4.8382705595329135E+003                  5.3029532614349371E+001                  1.0378567987566813E+001                  6.1432072877560340E-001                  0.0000000000000000E+000                  1.1572232476810980E-099                  8.4641924195642104E-001                  1.2501693195485525E-001                  6.8101379241634671E-003                  8.1625549871962542E-003                  1.9423587386697403E-003                  1.9180488148752974E+000                 -8.0352706323582506E-011                  1.0237521551348554E+000                  4.2924523251418952E-004                  8.3589848225283703E-001                  2.1930721128091246E-002                  7.9798058364564835E-003                  1.4861373177720462E-002                  3.7255383491324977E-003                  4.3377724922253769E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9180487130222477E+000                  1.0367308925403385E+001                  1.9180486721678558E+000                  1.0363539555641683E+001                  2.4171850276150103E+005                  1.5690746888173281E+005                  3.6169445973134762E+008                  5.3104575871922279E+001                  4.1947961379040898E+001                  9.8822831056800382E+000                  2.9211487446214890E+000                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 eps_grav                log_abs_eps_grav_dm_div_L                      signed_log_eps_grav                               net_energy                         signed_log_power                                 velocity                                  entropy                              mixing_type                                   csound                                 v_div_cs                                      eta                                       mu                                       dm                                    logdq                                 dq_ratio                                        q                                    log_q                                   radius                                     rmid                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                       ye                              log_opacity                                  eps_nuc                          log_abs_eps_nuc                          d_lnepsnuc_dlnd                          d_lnepsnuc_dlnT                              non_nuc_neu                        mlt_mixing_length                          mlt_mixing_type                          gradT_sub_grada                            log_mlt_Gamma                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                               log_D_conv                               log_D_soft                               log_D_semi                                log_D_ovr                               log_D_thrm                            log_D_minimum                                    gradT                                    gradr                                     mass                                    logxq                                    logxm                                        x                                        y                                        z                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                      o18                                     ne20                                     ne22                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  3.6846906486569520E+000                 -7.5966506109085046E+000                  3.8888772401713370E+000                  1.0161374346298735E+000                  5.3029532614349371E+001                 -1.0193478872652378E+001                 -1.3020222013751688E+001                 -1.0083224271223616E+000                 -1.0083224271223616E+000                  3.5309052551608033E+001                  0.0000000000000000E+000                  1.9835855938733140E+001                                        6                  7.1103536362585751E+005                  1.1564593129114718E-009                 -1.9999969488471656E+001                  1.3120222941656403E+000                  1.9076913510432204E+021                 -1.2301029995716739E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.0378567987566813E+001                  1.0378567904990684E+001                  4.8382761063558874E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  7.7424291553263593E+003                  9.9982150868710740E-001                  3.8887997154601308E+000                  3.9397632946591643E-001                  1.1713975661445770E-005                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  1.3073551914288528E+000                  8.4584599091167445E-001                 -1.3764519691514312E+000                  1.0066663947603302E-034                 -3.3997114429067906E+001                  1.0068992189173712E-034                  4.5787254020398575E-035                  0.0000000000000000E+000                  1.2533827309045804E+009                                        0                 -2.6896470131661643E-001                 -9.8999999999999986E+001                  5.8537332075086939E+000                 -2.7672456071102505E+000                  2.4036055149813393E-009                 -9.8999999999999986E+001                  9.0044450336545616E-003                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2501162814930003E-001                  1.2501162814930003E-001                  1.9180488148752974E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  6.9161021881286322E-001                  2.9515938884853711E-004                  2.8790432891834133E-001                  2.2815754162442063E-003                  2.3828590802618655E-003                  9.3150006692841909E-003                  2.1073480945478321E-005                  1.9423584493048472E-003                  1.5710150039274800E-004                  4.0903242835137700E-003                  1.0066663947603302E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.6846921170437161E+000                 -7.5966401924017370E+000                  3.8888889859608189E+000                  1.0161374277190278E+000                  5.3029532614354430E+001                 -1.0193092772671065E+001                 -1.2730377883591229E+001                 -1.0083059769713225E+000                 -1.0083059769713225E+000                  3.5309052551608076E+001                  0.0000000000000000E+000                  1.9835805342973810E+001                                        6                  7.1103642994336074E+005                  1.1564579259732087E-009                 -1.9999969488471656E+001                  1.3120222938886419E+000                  3.7185077506662717E+021                 -1.2011169415405199E+001                  5.1302605210420915E-001                  9.9999999999949996E-001                 -2.1716654546785455E-013                  1.0378567822414629E+001                  1.0378567661460110E+001                  4.8382924650086043E+003                  6.6667889529922886E-001                 -1.7608329288727803E-001                  7.7426385574176084E+003                  9.9982151110053241E-001                  3.8888114622979368E+000                  3.9397631571026925E-001                  1.1714186482279720E-005                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  1.3073551914288528E+000                  8.4584599091167445E-001                 -1.3764417171525301E+000                  1.0066905500573406E-034                 -3.3997104008151510E+001                  1.0069233825938266E-034                  4.5788507495208615E-035                  0.0000000000000000E+000                  1.2533839898786376E+009                                        0                 -2.6896312286541812E-001                 -9.8999999999999986E+001                  5.8537332075086939E+000                 -2.7672456071102505E+000                  2.4036019103747069E-009                 -9.8999999999999986E+001                  9.0044722663455597E-003                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2501320193633189E-001                  1.2501320193633189E-001                  1.9180488148743382E+000                 -1.2301029995716739E+001                 -1.2018170339826202E+001                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  6.9161021881286322E-001                  2.9515938884853711E-004                  2.8790432891834133E-001                  2.2815754162442063E-003                  2.3828590802618655E-003                  9.3150006692841909E-003                  2.1073480945478321E-005                  1.9423584493048472E-003                  1.5710150039274800E-004                  4.0903242835137700E-003                  1.0066905500573406E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.6846954736506663E+000                 -7.5966159986422497E+000                  3.8889158343040986E+000                  1.0161374142486428E+000                  5.3029532614364292E+001                 -1.0192141970455674E+001                 -1.2339729686895657E+001                 -1.0082654644963838E+000                 -1.0082654644963838E+000                  3.5309052551608154E+001                  0.0000000000000000E+000                  1.9835805475665296E+001                                        6                  7.1103858572853054E+005                  1.1564542088001698E-009                 -1.9999969488471656E+001                  1.3120223231951280E+000                  9.1423406677985801E+021                 -1.1620480706234609E+001                  4.0673476145597032E-001                  9.9999999999852540E-001                 -6.4040987053851011E-013                  1.0378567500505632E+001                  1.0378567104803118E+001                  4.8383298597017283E+003                  6.6670273214291287E-001                 -1.7606776513518366E-001                  7.7431172267358179E+003                  9.9982151661666485E-001                  3.8888383130372706E+000                  3.9397629693283642E-001                  1.1714693702947522E-005                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  1.3073551914288528E+000                  8.4584599091167445E-001                 -1.3764185905503574E+000                  1.0067466454994090E-034                 -3.3997079808796286E+001                  1.0069794974957265E-034                  4.5791412818716687E-035                  0.0000000000000000E+000                  1.2533886590446663E+009                                        0                 -2.6895699862154332E-001                 -9.8999999999999986E+001                  5.8719376034837438E+000                 -2.7490433569351653E+000                  2.5064755581813184E-009                 -9.8999999999999986E+001                  9.0045267469228939E-003                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2501931165953281E-001                  1.2501931165953281E-001                  1.9180488148724690E+000                 -1.1831323009399402E+001                 -1.1548463353508865E+001                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  6.9161021881286322E-001                  2.9515938884853711E-004                  2.8790432891834133E-001                  2.2815754162442063E-003                  2.3828590802618655E-003                  9.3150006692841909E-003                  2.1073480945478321E-005                  1.9423584493048472E-003                  1.5710150039274800E-004                  4.0903242835137700E-003                  1.0067466454994090E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.6847021067103336E+000                 -7.5965701615766115E+000                  3.8889688834428386E+000                  1.0161373811320484E+000                  5.3029532614388543E+001                 -1.0190263898143487E+001                 -1.2089439563287101E+001                 -1.0081854311137337E+000                 -1.0081854311137337E+000                  3.5309052551608353E+001                  0.0000000000000000E+000                  1.9835754983223605E+001                                        6                  7.1104441252250830E+005                  1.1564444789645579E-009                 -1.9999969488471656E+001                  1.3120223084604610E+000                  1.6271498751396920E+022                 -1.1370110549243202E+001                  5.6186223577061112E-001                  9.9999999999612921E-001                 -1.6810638560722712E-012                  1.0378566709100694E+001                  1.0378566004904279E+001                  4.8384037569697502E+003                  6.6676134064621517E-001                 -1.7602958885415354E-001                  7.7440631074820121E+003                  9.9982152751406694E-001                  3.8888913669095371E+000                  3.9397627454620027E-001                  1.1715736781472316E-005                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  1.3073551914288528E+000                  8.4584599091167445E-001                 -1.3763722181367226E+000                  1.0068529314965091E-034                 -3.3997033961128643E+001                  1.0070858203655376E-034                  4.5796946559576894E-035                  0.0000000000000000E+000                  1.2534014022195487E+009                                        0                 -2.6894194870961041E-001                 -9.8999999999999986E+001                  5.8766859109816734E+000                 -2.7443002792664593E+000                  2.5339788908661712E-009                 -9.8999999999999986E+001                  9.0046749077861907E-003                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2503434016988740E-001                  1.2503434016988740E-001                  1.9180488148678732E+000                 -1.1412200549621883E+001                 -1.1129340893731346E+001                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  6.9161021881286322E-001                  2.9515938884853711E-004                  2.8790432891834133E-001                  2.2815754162442063E-003                  2.3828590802618655E-003                  9.3150006692841909E-003                  2.1073480945478321E-005                  1.9423584493048472E-003                  1.5710150039274800E-004                  4.0903242835137700E-003                  1.0068529314965091E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.6847169181794914E+000                 -7.5964674426817176E+000                  3.8890873111923234E+000                  1.0161373221973928E+000                  5.3029532614431709E+001                 -1.0186066265998821E+001                 -1.1693870618830692E+001                 -1.0080064971753266E+000                 -1.0080064971753266E+000                  3.5309052551608708E+001                  0.0000000000000000E+000                  1.9835573879056252E+001                                        6                  7.1105719941683230E+005                  1.1564256354921212E-009                 -1.9999969494040595E+001                  1.3120223878285264E+000                  4.0473935532881940E+022                 -1.0974362670848032E+001                  4.0202413076874094E-001                  9.9999999999186451E-001                 -3.5331994047189608E-012                  1.0378565300707912E+001                  1.0378563549506184E+001                  4.8385687719378357E+003                  6.6686566296997196E-001                 -1.7596164390475394E-001                  7.7461751237725457E+003                  9.9982155183308730E-001                  3.8890098052225226E+000                  3.9397611856018516E-001                  1.1718034266777365E-005                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  1.3073551914288528E+000                  8.4584599091167445E-001                 -1.3762699365662892E+000                  1.0070911546045872E-034                 -3.3996931218473080E+001                  1.0073241261249831E-034                  4.5809344280559965E-035                  0.0000000000000000E+000                  1.2534273909604740E+009                                        0                 -2.6891512010595570E-001                 -9.8999999999999986E+001                  5.8779111999223517E+000                 -2.7430831697034215E+000                  2.5410446264675598E-009                 -9.8999999999999986E+001                  9.0049981775869765E-003                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2506110971195444E-001                  1.2506110971195444E-001                  1.9180488148596933E+000                 -1.1089615854901748E+001                 -1.0806756199011211E+001                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  6.9161021881286322E-001                  2.9515938884853711E-004                  2.8790432891834133E-001                  2.2815754162442063E-003                  2.3828590802618655E-003                  9.3150006692841909E-003                  2.1073480945478321E-005                  1.9423584493048472E-003                  1.5710150039274800E-004                  4.0903242835137700E-003                  1.0070911546045872E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.6847380501046403E+000                 -7.5963183426142180E+000                  3.8892561937949357E+000                  1.0161371756381237E+000                  5.3029532614539022E+001                 -1.0180087767425297E+001                 -1.1694125593728733E+001                 -1.0077515222781646E+000                 -1.0077515222781646E+000                  3.5309052551609582E+001                  0.0000000000000000E+000                  1.9835333988646259E+001                                        6                  7.1107327523701487E+005                  1.1563807893532119E-009                 -1.9999969494040595E+001                  1.3120222833219672E+000                  4.0473935532881915E+022                 -1.0974362670848034E+001                  1.0000000000000007E+000                  9.9999999998125644E-001                 -8.1402256598658783E-012                  1.0378561798304011E+001                  1.0378560047689508E+001                  4.8388042130153008E+003                  6.6712521690516824E-001                 -1.7579264298438030E-001                  7.7491879380245873E+003                  9.9982158649048314E-001                  3.8891787028793372E+000                  3.9397606178480626E-001                  1.1721401390396544E-005                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  1.3073551914288528E+000                  8.4584599091167445E-001                 -1.3761216402100893E+000                  1.0074370440759064E-034                 -3.3996782083911135E+001                  1.0076701356198470E-034                  4.5827307205496325E-035                  0.0000000000000000E+000                  1.2534874340279732E+009                                        0                 -2.6884829945546440E-001                 -9.8999999999999986E+001                  5.8781335265619639E+000                 -2.7428814608347096E+000                  2.5421676192388853E-009                 -9.8999999999999986E+001                  9.0054022954091303E-003                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2512779071703126E-001                  1.2512779071703126E-001                  1.9180488148393464E+000                 -1.0727147193859793E+001                 -1.0444287537969256E+001                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  6.9161021881286322E-001                  2.9515938884853711E-004                  2.8790432891834133E-001                  2.2815754162442063E-003                  2.3828590802618655E-003                  9.3150006692841909E-003                  2.1073480945478321E-005                  1.9423584493048472E-003                  1.5710150039274800E-004                  4.0903242835137700E-003                  1.0074370440759064E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.6847697521301450E+000                 -7.5960980012853820E+000                  3.8895093949677375E+000                  1.0161370291279506E+000                  5.3029532614646271E+001                 -1.0171132372589515E+001                 -1.1393477813852666E+001                 -1.0073693064911284E+000                 -1.0073693064911284E+000                  3.5309052551610463E+001                  0.0000000000000000E+000                  1.9834996840396101E+001                                        6                  7.1109996429676213E+005                  1.1563363152986986E-009                 -1.9999969494040595E+001                  1.3120221748067971E+000                  8.0947871065763830E+022                 -1.0673332675184053E+001                  5.0000000000000000E-001                  9.9999999997064837E-001                 -1.2747251915061668E-011                  1.0378558297074560E+001                  1.0378554797629569E+001                  4.8391574422179265E+003                  6.6738485965928851E-001                 -1.7562365000518346E-001                  7.7537071655009022E+003                  9.9982163840675475E-001                  3.8894319266031125E+000                  3.9397586206130775E-001                  1.1726543614590216E-005                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  1.3073551914288528E+000                  8.4584599091167445E-001                 -1.3759039640473716E+000                  1.0079484199726155E-034                 -3.3996561691595275E+001                  1.0081816890015817E-034                  4.5853915814299724E-035                  0.0000000000000000E+000                  1.2535467587959034E+009                                        0                 -2.6878162335650213E-001                 -9.8999999999999986E+001                  5.8782985853323071E+000                 -2.7427377558449519E+000                  2.5429134994005246E-009                 -9.8999999999999986E+001                  9.0060776168748424E-003                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2519437185380469E-001                  1.2519437185380469E-001                  1.9180488148189996E+000                 -1.0532366968452205E+001                 -1.0249507312561668E+001                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  6.9161021881286322E-001                  2.9515938884853711E-004                  2.8790432891834133E-001                  2.2815754162442063E-003                  2.3828590802618655E-003                  9.3150006692841909E-003                  2.1073480945478321E-005                  1.9423584493048472E-003                  1.5710150039274800E-004                  4.0903242835137700E-003                  1.0079484199726155E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.6848386532485295E+000                 -7.5956158986677886E+000                  3.8900590477809596E+000                  1.0161367362567013E+000                  5.3029532614860578E+001                 -1.0151706684957922E+001                 -1.1040348665476651E+001                 -1.0065390611212723E+000                 -1.0065390611212723E+000                  3.5309052551612218E+001                  0.0000000000000000E+000                  1.9834383692258609E+001                                        6                  7.1115484952140728E+005                  1.1562461484778072E-009                 -1.9999968228774819E+001                  1.3120222276586804E+000                  1.8287941550308610E+023                 -1.0319373281436427E+001                  4.4262975602302179E-001                  9.9999999994943212E-001                 -2.1961352641973189E-011                  1.0378551298182254E+001                  1.0378543400876920E+001                  4.8399252387799879E+003                  6.6790440603358403E-001                 -1.7528569157080831E-001                  7.7635266433360584E+003                  9.9982175092091685E-001                  3.8899816282893287E+000                  3.9397546708372855E-001                  1.1738100586127894E-005                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  1.3073551914288528E+000                  8.4584599091167445E-001                 -1.3754246234940926E+000                  1.0090682062495033E-034                 -3.3996079477373932E+001                  1.0093018640838118E-034                  4.5912139967805293E-035                  0.0000000000000000E+000                  1.2536681659039629E+009                                        0                 -2.6864851144081553E-001                 -9.8999999999999986E+001                  5.8784303632437931E+000                 -2.7426476390603889E+000                  2.5432449159904773E-009                 -9.8999999999999986E+001                  9.0074663834108851E-003                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2532722943289798E-001                  1.2532722943289798E-001                  1.9180488147783059E+000                 -1.0296125329823390E+001                 -1.0013265673932853E+001                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  6.9161021881286322E-001                  2.9515938884853711E-004                  2.8790432891834133E-001                  2.2815754162442063E-003                  2.3828590802618655E-003                  9.3150006692841909E-003                  2.1073480945478321E-005                  1.9423584493048472E-003                  1.5710150039274800E-004                  4.0903242835137700E-003                  1.0090682062495033E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.6849561626330063E+000                 -7.5947991529612411E+000                  3.8909942625298366E+000                  1.0161360753241233E+000                  5.3029532615343825E+001                 -1.0118705507881613E+001                 -1.0877776423048658E+001                 -1.0051249565015021E+000                 -1.0051249565015021E+000                  3.5309052551616176E+001                  0.0000000000000000E+000                  1.9833179453881339E+001                                        6                  7.1125113330417569E+005                  1.1560442466835072E-009                 -1.9999967584671442E+001                  1.3120222012812188E+000                  2.6677871237245573E+023                 -1.0155386934384707E+001                  6.8550977653630796E-001                  9.9999999990150001E-001                 -4.2778000365770577E-011                  1.0378535503559636E+001                  1.0378524004861005E+001                  4.8412349804631667E+003                  6.6907947675818968E-001                 -1.7452229139895439E-001                  7.7802627245649946E+003                  9.9982194174309380E-001                  3.8909169259259908E+000                  3.9397486468127491E-001                  1.1759122552260127E-005                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  1.3073551914288528E+000                  8.4584599091167445E-001                 -1.3746144771623132E+000                  1.0109681126376155E-034                 -3.3995262542454419E+001                  1.0112024306392484E-034                  4.6011031004126261E-035                  0.0000000000000000E+000                  1.2539387500357211E+009                                        0                 -2.6834716583186924E-001                 -9.8999999999999986E+001                  5.8783189016247448E+000                 -2.7428534816389392E+000                  2.5416956576239176E-009                 -9.8999999999999986E+001                  9.0098963976525028E-003                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2562805625015291E-001                  1.2562805625015291E-001                  1.9180488146863699E+000                 -1.0006563769555141E+001                 -9.7237041136646045E+000                  6.9161021881286322E-001                  2.8819948830718989E-001                  2.0190292879946892E-002                  6.9161021881286322E-001                  2.9515938884853711E-004                  2.8790432891834133E-001                  2.2815754162442063E-003                  2.3828590802618655E-003                  9.3150006692841909E-003                  2.1073480945478321E-005                  1.9423584493048472E-003                  1.5710150039274800E-004                  4.0903242835137700E-003                  1.0109681126376155E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
